account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000579,Leslibraires.fr - Rennes,579,Grossiste,Distribution,195 avenue du Livre,Rennes,35,53193,Prospect,23036250,25,2020-04-17
ACC000580,Amazon France - Grenoble,580,Ecole,Education,226 avenue du Livre,Grenoble,38,53874,Partenaire,28140779,5,2022-09-09
ACC000581,Librairie Gallimard - Rouen,581,Universite,Education,221 avenue du Livre,Rouen,76,95332,Partenaire,32593877,50,2020-12-06
ACC000582,Librairie Gibert - Tours,582,Mediatheque,Institutionnel,70 avenue du Livre,Tours,37,49378,Prospect,49018019,100,2021-11-28
ACC000583,Fnac Livres - Dijon,583,Librairie,Librairie,165 avenue du Livre,Dijon,21,89064,Client,342782,250,2021-01-03
ACC000584,Cultura - Clermont-Ferrand,584,Bibliotheque,Institutionnel,103 avenue du Livre,Clermont-Ferrand,63,72784,Client,33980612,500,2021-12-05
ACC000585,Librairie Mollat - Montpellier,585,Grossiste,Distribution,161 avenue du Livre,Montpellier,34,33283,Prospect,45295998,250,2022-02-18
ACC000586,Librairie Decitre - Paris,586,Ecole,Education,204 avenue du Livre,Paris,75,51830,Client,3638568,100,2020-11-07
ACC000587,Le Furet du Nord - Lyon,587,Universite,Education,150 avenue du Livre,Lyon,69,92955,Client,31961984,50,2020-10-24
ACC000588,Librairie Kleen - Marseille,588,Mediatheque,Institutionnel,252 avenue du Livre,Marseille,13,85481,Client,36796076,100,2021-09-25
ACC000589,Librairie Sauramps - Toulouse,589,Librairie,Librairie,125 avenue du Livre,Toulouse,31,52714,Prospect,13293799,25,2020-08-06
ACC000590,Librairie Dialogues - Bordeaux,590,Bibliotheque,Institutionnel,193 avenue du Livre,Bordeaux,33,46739,Prospect,41776487,250,2020-07-29
ACC000591,Bibliotheque Nationale - Nantes,591,Grossiste,Distribution,202 avenue du Livre,Nantes,44,57843,Prospect,23700513,250,2022-05-01
ACC000592,BU Paris-Saclay - Strasbourg,592,Ecole,Education,59 avenue du Livre,Strasbourg,67,83905,Prospect,3733187,25,2022-06-25
ACC000593,Mediatheque de Lyon - Lille,593,Universite,Education,103 avenue du Livre,Lille,59,87624,Prospect,35092198,25,2021-10-30
ACC000594,CDI Lycee Voltaire - Rennes,594,Mediatheque,Institutionnel,280 avenue du Livre,Rennes,35,33583,Partenaire,15035310,25,2022-02-09
ACC000595,Ecole Normale Superieure - Grenoble,595,Librairie,Librairie,282 avenue du Livre,Grenoble,38,13527,Prospect,24655820,5,2020-05-14
ACC000596,Grossiste Livres Express - Rouen,596,Bibliotheque,Institutionnel,237 avenue du Livre,Rouen,76,37479,Prospect,44804875,10,2022-05-31
ACC000597,France Loisirs - Tours,597,Grossiste,Distribution,225 avenue du Livre,Tours,37,48185,Prospect,22814754,250,2022-02-23
ACC000598,Chapitre.com - Dijon,598,Ecole,Education,36 avenue du Livre,Dijon,21,63627,Prospect,3144786,250,2022-02-04
ACC000599,Leslibraires.fr - Clermont-Ferrand,599,Universite,Education,256 avenue du Livre,Clermont-Ferrand,63,28242,Partenaire,21336620,10,2021-01-17
ACC000600,Amazon France - Montpellier,600,Mediatheque,Institutionnel,156 avenue du Livre,Montpellier,34,41722,Client,18188128,5,2020-01-21
ACC000601,Librairie Gallimard - Paris,601,Librairie,Librairie,130 avenue du Livre,Paris,75,96332,Partenaire,38821815,5,2020-03-18
ACC000602,Librairie Gibert - Lyon,602,Bibliotheque,Institutionnel,79 avenue du Livre,Lyon,69,65460,Prospect,45934652,50,2022-04-01
ACC000603,Fnac Livres - Marseille,603,Grossiste,Distribution,194 avenue du Livre,Marseille,13,19694,Prospect,42881789,100,2022-04-07
ACC000604,Cultura - Toulouse,604,Ecole,Education,230 avenue du Livre,Toulouse,31,88372,Partenaire,31123538,25,2020-01-09
ACC000605,Librairie Mollat - Bordeaux,605,Universite,Education,246 avenue du Livre,Bordeaux,33,86315,Prospect,37101985,5,2021-07-07
ACC000606,Librairie Decitre - Nantes,606,Mediatheque,Institutionnel,206 avenue du Livre,Nantes,44,80040,Prospect,8493309,250,2021-10-16
ACC000607,Le Furet du Nord - Strasbourg,607,Librairie,Librairie,260 avenue du Livre,Strasbourg,67,64827,Partenaire,18354254,5,2021-07-24
ACC000608,Librairie Kleen - Lille,608,Bibliotheque,Institutionnel,279 avenue du Livre,Lille,59,14818,Prospect,27453350,500,2020-12-22
ACC000609,Librairie Sauramps - Rennes,609,Grossiste,Distribution,185 avenue du Livre,Rennes,35,80373,Partenaire,44581979,500,2022-07-14
ACC000610,Librairie Dialogues - Grenoble,610,Ecole,Education,44 avenue du Livre,Grenoble,38,24335,Prospect,44206850,250,2021-03-15
ACC000611,Bibliotheque Nationale - Rouen,611,Universite,Education,128 avenue du Livre,Rouen,76,96193,Client,46776529,25,2021-07-20
ACC000612,BU Paris-Saclay - Tours,612,Mediatheque,Institutionnel,182 avenue du Livre,Tours,37,31802,Client,14520472,500,2020-12-27
ACC000613,Mediatheque de Lyon - Dijon,613,Librairie,Librairie,23 avenue du Livre,Dijon,21,83822,Prospect,33701211,5,2022-09-05
ACC000614,CDI Lycee Voltaire - Clermont-Ferrand,614,Bibliotheque,Institutionnel,205 avenue du Livre,Clermont-Ferrand,63,53463,Client,44146035,250,2020-03-06
ACC000615,Ecole Normale Superieure - Montpellier,615,Grossiste,Distribution,221 avenue du Livre,Montpellier,34,23886,Prospect,28475927,100,2021-11-03
ACC000616,Grossiste Livres Express - Paris,616,Ecole,Education,6 avenue du Livre,Paris,75,22924,Prospect,43899547,100,2021-12-17
ACC000617,France Loisirs - Lyon,617,Universite,Education,133 avenue du Livre,Lyon,69,39098,Partenaire,48342996,10,2020-05-10
ACC000618,Chapitre.com - Marseille,618,Mediatheque,Institutionnel,262 avenue du Livre,Marseille,13,77999,Client,45829348,25,2021-07-09
ACC000619,Leslibraires.fr - Toulouse,619,Librairie,Librairie,286 avenue du Livre,Toulouse,31,86089,Client,30625664,5,2021-09-14
ACC000620,Amazon France - Bordeaux,620,Bibliotheque,Institutionnel,295 avenue du Livre,Bordeaux,33,38971,Prospect,13275375,250,2020-08-31
ACC000621,Librairie Gallimard - Nantes,621,Grossiste,Distribution,229 avenue du Livre,Nantes,44,59036,Client,9976924,5,2021-12-20
ACC000622,Librairie Gibert - Strasbourg,622,Ecole,Education,201 avenue du Livre,Strasbourg,67,70694,Prospect,44754680,250,2020-05-08
ACC000623,Fnac Livres - Lille,623,Universite,Education,257 avenue du Livre,Lille,59,29758,Partenaire,36159751,100,2020-06-08
ACC000624,Cultura - Rennes,624,Mediatheque,Institutionnel,177 avenue du Livre,Rennes,35,13219,Client,26641969,5,2020-12-08
ACC000625,Librairie Mollat - Grenoble,625,Librairie,Librairie,248 avenue du Livre,Grenoble,38,23703,Partenaire,5765802,250,2022-08-26
ACC000626,Librairie Decitre - Rouen,626,Bibliotheque,Institutionnel,152 avenue du Livre,Rouen,76,64522,Client,14980253,100,2022-02-28
ACC000627,Le Furet du Nord - Tours,627,Grossiste,Distribution,44 avenue du Livre,Tours,37,25213,Partenaire,42145865,25,2020-06-06
ACC000628,Librairie Kleen - Dijon,628,Ecole,Education,73 avenue du Livre,Dijon,21,55656,Partenaire,49008814,250,2020-01-20
ACC000629,Librairie Sauramps - Clermont-Ferrand,629,Universite,Education,160 avenue du Livre,Clermont-Ferrand,63,54966,Partenaire,48806526,250,2021-11-16
ACC000630,Librairie Dialogues - Montpellier,630,Mediatheque,Institutionnel,234 avenue du Livre,Montpellier,34,37114,Client,14147758,5,2021-07-13
ACC000631,Bibliotheque Nationale - Paris,631,Librairie,Librairie,267 avenue du Livre,Paris,75,73298,Client,46956493,25,2020-11-17
ACC000632,BU Paris-Saclay - Lyon,632,Bibliotheque,Institutionnel,179 avenue du Livre,Lyon,69,72411,Prospect,42120695,25,2020-10-22
ACC000633,Mediatheque de Lyon - Marseille,633,Grossiste,Distribution,50 avenue du Livre,Marseille,13,67431,Partenaire,30524161,250,2020-08-20
ACC000634,CDI Lycee Voltaire - Toulouse,634,Ecole,Education,232 avenue du Livre,Toulouse,31,51800,Partenaire,6940171,10,2020-11-12
ACC000635,Ecole Normale Superieure - Bordeaux,635,Universite,Education,35 avenue du Livre,Bordeaux,33,49356,Prospect,25125106,25,2020-08-30
ACC000636,Grossiste Livres Express - Nantes,636,Mediatheque,Institutionnel,23 avenue du Livre,Nantes,44,25084,Client,47868502,25,2021-03-07
ACC000637,France Loisirs - Strasbourg,637,Librairie,Librairie,12 avenue du Livre,Strasbourg,67,54967,Client,12182872,10,2021-05-04
ACC000638,Chapitre.com - Lille,638,Bibliotheque,Institutionnel,56 avenue du Livre,Lille,59,98754,Prospect,26979857,250,2021-11-19
ACC000639,Leslibraires.fr - Rennes,639,Grossiste,Distribution,85 avenue du Livre,Rennes,35,41970,Partenaire,6571238,10,2021-11-19
ACC000640,Amazon France - Grenoble,640,Ecole,Education,265 avenue du Livre,Grenoble,38,32865,Prospect,11204272,500,2020-11-20
ACC000641,Librairie Gallimard - Rouen,641,Universite,Education,283 avenue du Livre,Rouen,76,30989,Partenaire,17811253,5,2020-05-24
ACC000642,Librairie Gibert - Tours,642,Mediatheque,Institutionnel,170 avenue du Livre,Tours,37,83380,Prospect,23980359,5,2020-12-07
ACC000643,Fnac Livres - Dijon,643,Librairie,Librairie,219 avenue du Livre,Dijon,21,70562,Client,8808347,50,2020-08-05
ACC000644,Cultura - Clermont-Ferrand,644,Bibliotheque,Institutionnel,119 avenue du Livre,Clermont-Ferrand,63,63090,Client,12411525,500,2021-02-27
ACC000645,Librairie Mollat - Montpellier,645,Grossiste,Distribution,95 avenue du Livre,Montpellier,34,34430,Client,5302023,500,2020-05-25
ACC000646,Librairie Decitre - Paris,646,Ecole,Education,222 avenue du Livre,Paris,75,61849,Prospect,327138,50,2022-05-01
ACC000647,Le Furet du Nord - Lyon,647,Universite,Education,15 avenue du Livre,Lyon,69,90492,Client,19738282,500,2020-11-02
ACC000648,Librairie Kleen - Marseille,648,Mediatheque,Institutionnel,102 avenue du Livre,Marseille,13,68926,Client,45435096,5,2022-08-31
ACC000649,Librairie Sauramps - Toulouse,649,Librairie,Librairie,220 avenue du Livre,Toulouse,31,60965,Client,31299564,500,2021-05-24
ACC000650,Librairie Dialogues - Bordeaux,650,Bibliotheque,Institutionnel,3 avenue du Livre,Bordeaux,33,38153,Prospect,43242073,250,2020-06-29
ACC000651,Bibliotheque Nationale - Nantes,651,Grossiste,Distribution,106 avenue du Livre,Nantes,44,46483,Partenaire,46574839,500,2021-06-28
ACC000652,BU Paris-Saclay - Strasbourg,652,Ecole,Education,33 avenue du Livre,Strasbourg,67,85674,Partenaire,39630532,50,2020-05-23
ACC000653,Mediatheque de Lyon - Lille,653,Universite,Education,53 avenue du Livre,Lille,59,80371,Client,37481642,5,2021-08-03
ACC000654,CDI Lycee Voltaire - Rennes,654,Mediatheque,Institutionnel,96 avenue du Livre,Rennes,35,57945,Partenaire,47163171,50,2020-06-19
ACC000655,Ecole Normale Superieure - Grenoble,655,Librairie,Librairie,167 avenue du Livre,Grenoble,38,35830,Partenaire,49349569,100,2020-04-27
ACC000656,Grossiste Livres Express - Rouen,656,Bibliotheque,Institutionnel,235 avenue du Livre,Rouen,76,24936,Partenaire,40602589,25,2022-03-11
ACC000657,France Loisirs - Tours,657,Grossiste,Distribution,135 avenue du Livre,Tours,37,97910,Client,30918296,50,2022-04-24
ACC000658,Chapitre.com - Dijon,658,Ecole,Education,251 avenue du Livre,Dijon,21,79168,Partenaire,9120475,25,2022-01-05
ACC000659,Leslibraires.fr - Clermont-Ferrand,659,Universite,Education,161 avenue du Livre,Clermont-Ferrand,63,88246,Prospect,11731294,25,2020-12-21
ACC000660,Amazon France - Montpellier,660,Mediatheque,Institutionnel,199 avenue du Livre,Montpellier,34,90125,Prospect,47447357,50,2020-09-26
ACC000661,Librairie Gallimard - Paris,661,Librairie,Librairie,201 avenue du Livre,Paris,75,86939,Client,15201680,25,2021-09-29
ACC000662,Librairie Gibert - Lyon,662,Bibliotheque,Institutionnel,59 avenue du Livre,Lyon,69,55603,Prospect,40415833,5,2021-07-26
ACC000663,Fnac Livres - Marseille,663,Grossiste,Distribution,181 avenue du Livre,Marseille,13,70012,Client,13016811,10,2022-02-11
ACC000664,Cultura - Toulouse,664,Ecole,Education,89 avenue du Livre,Toulouse,31,98288,Prospect,25778695,250,2021-04-23
ACC000665,Librairie Mollat - Bordeaux,665,Universite,Education,153 avenue du Livre,Bordeaux,33,90541,Prospect,7769852,25,2020-05-07
ACC000666,Librairie Decitre - Nantes,666,Mediatheque,Institutionnel,44 avenue du Livre,Nantes,44,98094,Partenaire,22082284,100,2021-02-04
ACC000667,Le Furet du Nord - Strasbourg,667,Librairie,Librairie,69 avenue du Livre,Strasbourg,67,51049,Client,7062023,50,2020-12-07
ACC000668,Librairie Kleen - Lille,668,Bibliotheque,Institutionnel,61 avenue du Livre,Lille,59,41270,Prospect,41841779,100,2021-11-26
ACC000669,Librairie Sauramps - Rennes,669,Grossiste,Distribution,157 avenue du Livre,Rennes,35,25328,Client,49190732,5,2022-06-06
ACC000670,Librairie Dialogues - Grenoble,670,Ecole,Education,94 avenue du Livre,Grenoble,38,58929,Prospect,7260881,250,2020-05-13
ACC000671,Bibliotheque Nationale - Rouen,671,Universite,Education,73 avenue du Livre,Rouen,76,76954,Prospect,18465266,250,2022-07-30
ACC000672,BU Paris-Saclay - Tours,672,Mediatheque,Institutionnel,199 avenue du Livre,Tours,37,64819,Partenaire,29690639,5,2021-06-09
ACC000673,Mediatheque de Lyon - Dijon,673,Librairie,Librairie,71 avenue du Livre,Dijon,21,85340,Partenaire,13478842,50,2020-11-23
ACC000674,CDI Lycee Voltaire - Clermont-Ferrand,674,Bibliotheque,Institutionnel,197 avenue du Livre,Clermont-Ferrand,63,65448,Client,25693393,10,2021-03-20
ACC000675,Ecole Normale Superieure - Montpellier,675,Grossiste,Distribution,96 avenue du Livre,Montpellier,34,73788,Client,39827078,250,2020-03-08
ACC000676,Grossiste Livres Express - Paris,676,Ecole,Education,276 avenue du Livre,Paris,75,94575,Prospect,34589803,5,2022-09-27
ACC000677,France Loisirs - Lyon,677,Universite,Education,89 avenue du Livre,Lyon,69,82733,Client,344065,50,2022-04-13
ACC000678,Chapitre.com - Marseille,678,Mediatheque,Institutionnel,86 avenue du Livre,Marseille,13,74178,Prospect,31730173,100,2021-10-03
ACC000679,Leslibraires.fr - Toulouse,679,Librairie,Librairie,148 avenue du Livre,Toulouse,31,28388,Partenaire,9804635,25,2021-05-20
ACC000680,Amazon France - Bordeaux,680,Bibliotheque,Institutionnel,96 avenue du Livre,Bordeaux,33,51232,Client,37655669,50,2020-12-04
ACC000681,Librairie Gallimard - Nantes,681,Grossiste,Distribution,231 avenue du Livre,Nantes,44,91187,Prospect,16709174,25,2020-01-07
ACC000682,Librairie Gibert - Strasbourg,682,Ecole,Education,28 avenue du Livre,Strasbourg,67,57059,Partenaire,21726083,100,2022-08-06
ACC000683,Fnac Livres - Lille,683,Universite,Education,5 avenue du Livre,Lille,59,73518,Client,38256372,10,2021-06-26
ACC000684,Cultura - Rennes,684,Mediatheque,Institutionnel,70 avenue du Livre,Rennes,35,35575,Client,20796306,250,2021-02-06
ACC000685,Librairie Mollat - Grenoble,685,Librairie,Librairie,197 avenue du Livre,Grenoble,38,83607,Client,9966582,50,2021-10-06
ACC000686,Librairie Decitre - Rouen,686,Bibliotheque,Institutionnel,259 avenue du Livre,Rouen,76,95599,Partenaire,36720686,50,2021-07-20
ACC000687,Le Furet du Nord - Tours,687,Grossiste,Distribution,254 avenue du Livre,Tours,37,63626,Client,43068476,10,2020-09-27
ACC000688,Librairie Kleen - Dijon,688,Ecole,Education,252 avenue du Livre,Dijon,21,64477,Partenaire,22546589,5,2020-06-14
ACC000689,Librairie Sauramps - Clermont-Ferrand,689,Universite,Education,228 avenue du Livre,Clermont-Ferrand,63,74054,Client,6031012,500,2021-04-11
ACC000690,Librairie Dialogues - Montpellier,690,Mediatheque,Institutionnel,86 avenue du Livre,Montpellier,34,20835,Client,45798032,10,2022-01-15
ACC000691,Bibliotheque Nationale - Paris,691,Librairie,Librairie,290 avenue du Livre,Paris,75,14044,Partenaire,46553247,10,2021-02-12
ACC000692,BU Paris-Saclay - Lyon,692,Bibliotheque,Institutionnel,113 avenue du Livre,Lyon,69,48284,Prospect,20356437,100,2020-02-05
ACC000693,Mediatheque de Lyon - Marseille,693,Grossiste,Distribution,17 avenue du Livre,Marseille,13,46025,Prospect,8921944,10,2022-05-16
ACC000694,CDI Lycee Voltaire - Toulouse,694,Ecole,Education,116 avenue du Livre,Toulouse,31,80465,Prospect,27337239,250,2021-11-23
ACC000695,Ecole Normale Superieure - Bordeaux,695,Universite,Education,148 avenue du Livre,Bordeaux,33,32047,Partenaire,10272887,250,2021-01-19
ACC000696,Grossiste Livres Express - Nantes,696,Mediatheque,Institutionnel,235 avenue du Livre,Nantes,44,84140,Client,32642091,25,2020-10-06
ACC000697,France Loisirs - Strasbourg,697,Librairie,Librairie,254 avenue du Livre,Strasbourg,67,82053,Partenaire,47575267,5,2022-03-29
ACC000698,Chapitre.com - Lille,698,Bibliotheque,Institutionnel,262 avenue du Livre,Lille,59,24838,Prospect,29295596,500,2022-01-11
ACC000699,Leslibraires.fr - Rennes,699,Grossiste,Distribution,294 avenue du Livre,Rennes,35,24969,Prospect,16037925,10,2022-08-26
ACC000700,Amazon France - Grenoble,700,Ecole,Education,138 avenue du Livre,Grenoble,38,81186,Partenaire,16764324,50,2020-04-02
ACC000701,Librairie Gallimard - Rouen,701,Universite,Education,188 avenue du Livre,Rouen,76,81046,Prospect,14906097,5,2022-01-14
ACC000702,Librairie Gibert - Tours,702,Mediatheque,Institutionnel,22 avenue du Livre,Tours,37,67850,Partenaire,49983691,500,2020-01-08
ACC000703,Fnac Livres - Dijon,703,Librairie,Librairie,280 avenue du Livre,Dijon,21,38644,Partenaire,36299430,10,2022-06-23
ACC000704,Cultura - Clermont-Ferrand,704,Bibliotheque,Institutionnel,218 avenue du Livre,Clermont-Ferrand,63,23423,Prospect,14779629,500,2022-07-20
ACC000705,Librairie Mollat - Montpellier,705,Grossiste,Distribution,127 avenue du Livre,Montpellier,34,49021,Prospect,7882283,500,2020-08-06
ACC000706,Librairie Decitre - Paris,706,Ecole,Education,17 avenue du Livre,Paris,75,68947,Partenaire,15965735,25,2020-12-30
ACC000707,Le Furet du Nord - Lyon,707,Universite,Education,135 avenue du Livre,Lyon,69,55688,Client,42030084,10,2022-03-13
ACC000708,Librairie Kleen - Marseille,708,Mediatheque,Institutionnel,45 avenue du Livre,Marseille,13,67549,Prospect,16612669,10,2020-07-22
ACC000709,Librairie Sauramps - Toulouse,709,Librairie,Librairie,61 avenue du Livre,Toulouse,31,41056,Prospect,1083356,250,2022-08-25
ACC000710,Librairie Dialogues - Bordeaux,710,Bibliotheque,Institutionnel,108 avenue du Livre,Bordeaux,33,87060,Prospect,20060102,500,2022-07-10
ACC000711,Bibliotheque Nationale - Nantes,711,Grossiste,Distribution,180 avenue du Livre,Nantes,44,89988,Partenaire,31864979,500,2022-09-15
ACC000712,BU Paris-Saclay - Strasbourg,712,Ecole,Education,220 avenue du Livre,Strasbourg,67,31755,Prospect,1891157,50,2021-03-06
ACC000713,Mediatheque de Lyon - Lille,713,Universite,Education,72 avenue du Livre,Lille,59,37082,Client,20997483,250,2022-02-26
ACC000714,CDI Lycee Voltaire - Rennes,714,Mediatheque,Institutionnel,106 avenue du Livre,Rennes,35,17780,Prospect,11306893,100,2022-07-26
ACC000715,Ecole Normale Superieure - Grenoble,715,Librairie,Librairie,292 avenue du Livre,Grenoble,38,55982,Client,19731028,50,2021-05-25
ACC000716,Grossiste Livres Express - Rouen,716,Bibliotheque,Institutionnel,273 avenue du Livre,Rouen,76,46842,Client,15384405,5,2020-08-28
ACC000717,France Loisirs - Tours,717,Grossiste,Distribution,276 avenue du Livre,Tours,37,32069,Partenaire,13910754,10,2021-02-03
ACC000718,Chapitre.com - Dijon,718,Ecole,Education,166 avenue du Livre,Dijon,21,48356,Prospect,33120593,25,2020-08-11
ACC000719,Leslibraires.fr - Clermont-Ferrand,719,Universite,Education,149 avenue du Livre,Clermont-Ferrand,63,85069,Client,37602160,500,2021-12-24
ACC000720,Amazon France - Montpellier,720,Mediatheque,Institutionnel,137 avenue du Livre,Montpellier,34,77425,Client,47971551,5,2022-08-25
ACC000721,Librairie Gallimard - Paris,721,Librairie,Librairie,49 avenue du Livre,Paris,75,27771,Client,44441115,25,2020-08-21
ACC000722,Librairie Gibert - Lyon,722,Bibliotheque,Institutionnel,211 avenue du Livre,Lyon,69,17770,Partenaire,37018545,250,2021-03-26
ACC000723,Fnac Livres - Marseille,723,Grossiste,Distribution,142 avenue du Livre,Marseille,13,95969,Client,43296819,50,2021-03-08
ACC000724,Cultura - Toulouse,724,Ecole,Education,65 avenue du Livre,Toulouse,31,27392,Prospect,6101317,10,2020-12-20
ACC000725,Librairie Mollat - Bordeaux,725,Universite,Education,128 avenue du Livre,Bordeaux,33,29168,Partenaire,8020746,50,2020-08-27
ACC000726,Librairie Decitre - Nantes,726,Mediatheque,Institutionnel,165 avenue du Livre,Nantes,44,42447,Client,28942510,10,2020-12-27
ACC000727,Le Furet du Nord - Strasbourg,727,Librairie,Librairie,202 avenue du Livre,Strasbourg,67,74154,Client,39657012,10,2022-04-21
ACC000728,Librairie Kleen - Lille,728,Bibliotheque,Institutionnel,73 avenue du Livre,Lille,59,85684,Prospect,7537366,50,2022-09-26
ACC000729,Librairie Sauramps - Rennes,729,Grossiste,Distribution,138 avenue du Livre,Rennes,35,92288,Client,27588378,5,2021-03-29
ACC000730,Librairie Dialogues - Grenoble,730,Ecole,Education,213 avenue du Livre,Grenoble,38,59174,Client,17360270,250,2020-01-26
ACC000731,Bibliotheque Nationale - Rouen,731,Universite,Education,232 avenue du Livre,Rouen,76,19898,Client,35384153,10,2021-02-24
ACC000732,BU Paris-Saclay - Tours,732,Mediatheque,Institutionnel,48 avenue du Livre,Tours,37,62802,Client,3231771,100,2022-04-25
ACC000733,Mediatheque de Lyon - Dijon,733,Librairie,Librairie,264 avenue du Livre,Dijon,21,46467,Partenaire,7221019,25,2021-06-05
ACC000734,CDI Lycee Voltaire - Clermont-Ferrand,734,Bibliotheque,Institutionnel,189 avenue du Livre,Clermont-Ferrand,63,69597,Client,37744650,250,2021-04-04
ACC000735,Ecole Normale Superieure - Montpellier,735,Grossiste,Distribution,250 avenue du Livre,Montpellier,34,52898,Prospect,26139892,100,2020-09-28
ACC000736,Grossiste Livres Express - Paris,736,Ecole,Education,298 avenue du Livre,Paris,75,10324,Partenaire,37069824,500,2020-04-18
ACC000737,France Loisirs - Lyon,737,Universite,Education,48 avenue du Livre,Lyon,69,70089,Client,7312606,250,2020-02-27
ACC000738,Chapitre.com - Marseille,738,Mediatheque,Institutionnel,184 avenue du Livre,Marseille,13,18300,Partenaire,42206735,10,2020-05-03
ACC000739,Leslibraires.fr - Toulouse,739,Librairie,Librairie,274 avenue du Livre,Toulouse,31,62129,Partenaire,6113751,10,2020-02-07
ACC000740,Amazon France - Bordeaux,740,Bibliotheque,Institutionnel,112 avenue du Livre,Bordeaux,33,66314,Prospect,29646274,5,2021-06-24
ACC000741,Librairie Gallimard - Nantes,741,Grossiste,Distribution,109 avenue du Livre,Nantes,44,74843,Client,16191338,100,2021-03-05
ACC000742,Librairie Gibert - Strasbourg,742,Ecole,Education,138 avenue du Livre,Strasbourg,67,52318,Prospect,49447570,5,2020-08-19
ACC000743,Fnac Livres - Lille,743,Universite,Education,146 avenue du Livre,Lille,59,54270,Client,10154642,10,2022-01-09
ACC000744,Cultura - Rennes,744,Mediatheque,Institutionnel,281 avenue du Livre,Rennes,35,85750,Partenaire,8436123,5,2020-11-09
ACC000745,Librairie Mollat - Grenoble,745,Librairie,Librairie,67 avenue du Livre,Grenoble,38,84205,Partenaire,43474045,25,2020-09-02
ACC000746,Librairie Decitre - Rouen,746,Bibliotheque,Institutionnel,249 avenue du Livre,Rouen,76,55054,Partenaire,29775862,50,2020-05-18
ACC000747,Le Furet du Nord - Tours,747,Grossiste,Distribution,25 avenue du Livre,Tours,37,16021,Partenaire,12066794,5,2020-12-12
ACC000748,Librairie Kleen - Dijon,748,Ecole,Education,51 avenue du Livre,Dijon,21,92074,Prospect,11439695,250,2021-01-05
ACC000749,Librairie Sauramps - Clermont-Ferrand,749,Universite,Education,236 avenue du Livre,Clermont-Ferrand,63,12134,Partenaire,6329638,50,2021-10-22
ACC000750,Librairie Dialogues - Montpellier,750,Mediatheque,Institutionnel,64 avenue du Livre,Montpellier,34,30707,Client,7227631,50,2021-09-01
ACC000751,Bibliotheque Nationale - Paris,751,Librairie,Librairie,226 avenue du Livre,Paris,75,69836,Partenaire,32327181,50,2022-04-22
ACC000752,BU Paris-Saclay - Lyon,752,Bibliotheque,Institutionnel,1 avenue du Livre,Lyon,69,66072,Partenaire,15614889,250,2022-05-24
ACC000753,Mediatheque de Lyon - Marseille,753,Grossiste,Distribution,104 avenue du Livre,Marseille,13,27290,Partenaire,48404776,50,2022-07-10
ACC000754,CDI Lycee Voltaire - Toulouse,754,Ecole,Education,155 avenue du Livre,Toulouse,31,30837,Partenaire,33926469,50,2020-03-06
ACC000755,Ecole Normale Superieure - Bordeaux,755,Universite,Education,141 avenue du Livre,Bordeaux,33,22234,Client,32530687,500,2020-06-21
ACC000756,Grossiste Livres Express - Nantes,756,Mediatheque,Institutionnel,185 avenue du Livre,Nantes,44,42819,Prospect,22164800,250,2022-05-12
ACC000757,France Loisirs - Strasbourg,757,Librairie,Librairie,43 avenue du Livre,Strasbourg,67,58738,Client,46899379,10,2021-01-23
ACC000758,Chapitre.com - Lille,758,Bibliotheque,Institutionnel,85 avenue du Livre,Lille,59,16787,Partenaire,6915460,250,2020-09-26
ACC000759,Leslibraires.fr - Rennes,759,Grossiste,Distribution,203 avenue du Livre,Rennes,35,91999,Partenaire,6061291,25,2022-08-22
ACC000760,Amazon France - Grenoble,760,Ecole,Education,157 avenue du Livre,Grenoble,38,40689,Partenaire,33183018,50,2021-03-17
ACC000761,Librairie Gallimard - Rouen,761,Universite,Education,220 avenue du Livre,Rouen,76,95915,Partenaire,14415647,250,2020-06-17
ACC000762,Librairie Gibert - Tours,762,Mediatheque,Institutionnel,47 avenue du Livre,Tours,37,22475,Partenaire,12876879,250,2021-08-29
ACC000763,Fnac Livres - Dijon,763,Librairie,Librairie,1 avenue du Livre,Dijon,21,37973,Client,38427712,100,2021-03-15
ACC000764,Cultura - Clermont-Ferrand,764,Bibliotheque,Institutionnel,245 avenue du Livre,Clermont-Ferrand,63,20215,Partenaire,17234772,100,2020-07-08
ACC000765,Librairie Mollat - Montpellier,765,Grossiste,Distribution,68 avenue du Livre,Montpellier,34,87814,Partenaire,33488911,250,2022-06-16
ACC000766,Librairie Decitre - Paris,766,Ecole,Education,116 avenue du Livre,Paris,75,78084,Partenaire,25517716,50,2020-02-29
ACC000767,Le Furet du Nord - Lyon,767,Universite,Education,228 avenue du Livre,Lyon,69,11217,Client,33765392,50,2022-05-02
ACC000768,Librairie Kleen - Marseille,768,Mediatheque,Institutionnel,5 avenue du Livre,Marseille,13,55032,Prospect,42869519,250,2021-06-08
ACC000769,Librairie Sauramps - Toulouse,769,Librairie,Librairie,62 avenue du Livre,Toulouse,31,65353,Partenaire,28819948,5,2022-09-03
ACC000770,Librairie Dialogues - Bordeaux,770,Bibliotheque,Institutionnel,68 avenue du Livre,Bordeaux,33,72613,Client,46144652,100,2021-09-09
